Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
22142.8,6,64,2.040718556,2.040718556,0,0,0,0,0.5,1,0,0,0,0,0,275.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1234.8,66,111,79.59208737,15.5514762,80.4,169402289.8,13.5,12.62209915,22.0075097,243.3087596,1,244.6
21565,6,64,2.040388703,2.040388703,0,0,0,0,0.5,1,0,0,0,0,0,277.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,423.4,67.8,89.8,77.34825397,9.138157046,77.8,0.100176907,5.5,12.43597017,12.92330563,96.42873936,0.9,38.5
16322.6,6,64,1.518922743,1.518922743,0,0,0,0,0.5,1,0,0,0,0,0,207.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1227.8,66,111,79.33614695,15.1334738,78.6,169402290.1,13.5,12.60150091,21.41341719,229.7563758,1,244.6
22461.4,6,64,2.040048215,2.040048215,0,0,0,0,0.5,1,0,0,0,0,0,279.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,466.2,70.5,111,88.45956349,17.81730915,80.5,0.100000787,5.5,13.28625706,25.19748025,355.991678,0.9,38.5
16492,6,64,1.451826514,1.451826514,0,0,0,0,0.5,1,0,0,0,0,0,199.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1269.4,66,111,81.97996097,17.9553517,81.1,169402290.1,13.5,12.81066178,25.40692183,322.9634228,1,244.6
17945,6,64,1.725802997,1.725802997,0,0,0,0,0.5,1,0,0,0,0,0,238.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,418.6,67.9,85,77.01757937,8.302479788,75.2,0.099981403,5.5,12.40902883,11.74147952,76.61836204,0.9,38.5
16029.2,6,64,1.464381582,1.464381582,0,0,0,0,0.5,1,0,0,0,0,0,203.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1181.2,66,95.4,76.10671199,10.3716287,78.2,169402290.2,13.5,12.34185299,14.67558798,109.8888132,1,244.6
12805.6,6,64,1.150490178,1.150490178,0,0,0,0,0.5,1,0,0,0,0,0,159.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,442.8,68.5,99,81.29059524,12.28423177,79.5,0.099809504,5.5,12.7477328,17.37252718,170.4162584,0.9,38.5
22948.4,6,64,2.039254003,2.039254003,0,0,0,0,0.5,1,0,0,0,0,0,285.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1251.2,66,111,80.67931511,16.16524531,80.6,169402290.3,13.5,12.70832811,22.87344612,262.5685654,1,244.6
23107.8,6,64,2.039012807,2.039012807,0,0,0,0,0.5,1,0,0,0,0,0,287.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,444.4,67.8,100.2,80.26444444,13.00624924,80.5,0.099728298,5.5,12.6676499,18.39361407,201.8870273,0.9,38.5
19649.2,6,64,1.77783452,1.77783452,0,0,0,0,0.5,1,0,0,0,0,0,251.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1239.6,66,111,80.00082117,16.10778601,78,169402290.6,13.5,12.6546011,22.79454734,260.0087761,1,244.6
12730.6,6,64,1.18941937,1.18941937,0,0,0,0,0.5,1,0,0,0,0,0,168.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,425.4,67.9,87.4,78.02400794,9.251104046,76.4,6.68E-05,5.5,12.49021274,13.08303681,95.21664757,0.9,38.5
24135.8,6,64,2.038368296,2.038368296,0,0,0,0,0.5,1,0,0,0,0,0,291.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1223.8,66,110.4,78.88409595,14.14848079,83.1,169402290.7,13.5,12.56611033,20.02160874,201.652456,1,244.6
19365,6,64,1.723670635,1.723670635,0,0,0,0,0.5,1,0,0,0,0,0,247.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,429.4,67.9,95.4,78.23678571,10.42172459,78.3,0.09914,5.5,12.50692121,14.73854426,127.8450038,0.9,38.5
15544.4,6,64,1.370023256,1.370023256,0,0,0,0,0.5,1,0,0,0,0,0,196.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1224.8,66,111,79.04101651,14.83207798,78.2,169402290.7,13.5,12.57807515,20.98830068,220.7681599,1,244.6
11350.2,6,64,1.055437951,1.055437951,0,0,0,0,0.5,1,0,0,0,0,0,151.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,415,67.8,84.6,76.33753968,7.813021271,74.5,0.099826503,5.5,12.3542651,11.04928064,67.8742146,0.9,38.5
23753.8,6,64,2.037886379,2.037886379,0,0,0,0,0.5,1,0,0,0,0,0,295.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1179.8,66,95.4,75.94150178,10.49095494,80.6,169402290.8,13.5,12.32858437,14.85079395,115.0241493,1,244.6
14154.4,6,64,1.221308178,1.221308178,0,0,0,0,0.5,1,0,0,0,0,0,177.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,435.4,68.2,96.8,79.68150794,11.22403927,78.8,0.099665499,5.5,12.62147383,15.87318856,144.0058185,0.9,38.5
19911.8,6,64,1.743313402,1.743313402,0,0,0,0,0.5,1,0,0,0,0,0,254.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1235.8,66,111,79.88814849,15.36389713,78.3,169402290.9,13.5,12.64531058,21.73819533,236.8312729,1,244.6
24074,6,64,2.037380511,2.037380511,0,0,0,0,0.5,1,0,0,0,0,0,299.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,444,67.7,100.2,80.05611111,13.0460563,80.5,0.100032687,5.5,12.65111683,18.44990975,204.8041504,0.9,38.5
22602.8,6,64,2.037171765,2.037171765,0,0,0,0,0.5,1,0,0,0,0,0,301.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1222.8,66,111,79.03448216,15.10382288,75.2,169402291.2,13.5,12.57735395,21.37310617,229.0248403,1,244.6
18451,6,64,1.514701342,1.514701342,0,0,0,0,0.5,1,0,0,0,0,0,224.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,468.6,70.4,110.8,88.61194444,17.66838218,81.1,0.100744605,5.5,13.29941025,24.98686571,349.6493127,0.9,38.5
17314.8,6,64,1.408239751,1.408239751,0,0,0,0,0.5,1,0,0,0,0,0,209.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1251.6,66,111,80.70251365,16.51906799,81,169402291.2,13.5,12.71061055,23.37429014,273.4946235,1,244.6
15790.4,6,64,1.407332774,1.407332774,0,0,0,0,0.5,1,0,0,0,0,0,210.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,421.4,67.8,88.4,77.27440476,8.775184573,75.6,0.098973298,5.5,12.43017313,12.40998504,85.87658773,0.9,38.5
17885.2,6,64,1.44764739,1.44764739,0,0,0,0,0.5,1,0,0,0,0,0,216.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1221,66,111,78.73759883,14.36592341,81.2,169402291.3,13.5,12.55400177,20.32829801,207.109489,1,244.6
23058.4,6,64,2.03643991,2.03643991,0,0,0,0,0.5,1,0,0,0,0,0,306.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,419.2,67.9,85,77.0922619,8.366870664,75.3,0.100412512,5.5,12.41509019,11.83254197,77.80584566,0.9,38.5
18821.6,6,64,1.51377064,1.51377064,0,0,0,0,0.5,1,0,0,0,0,0,228.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1210.6,66,105.8,77.94201331,13.19893621,81.2,169402291.4,13.5,12.4900933,18.67737799,178.5998508,1,244.6
24879.2,6,64,2.036156065,2.036156065,0,0,0,0,0.5,1,0,0,0,0,0,309.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,445,67.8,100.4,80.34900794,13.14830501,80.6,0.099254203,5.5,12.67426337,18.59451127,206.7465021,0.9,38.5
14159.6,6,64,1.242852687,1.242852687,0,0,0,0,0.6,1,0,0,0,0,0,189.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1206.2,66,111,78.13421031,15.22682377,70.6,169402291.7,13.5,12.50408318,21.56083237,232.9559176,1,244.6
9185.2,6,64,0.815189976,0.815189976,0,0,0,0,0.7,1,0,0,0,0,0,122.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,376.7,66.4,73.7,68.18146825,2.322374601,69.3,0.000113678,5.5,11.67718591,3.284333658,12.1561504,0.8,38.5
7800.8,6,64,0.681564145,0.681564145,0,0,0,0,0.5,1,0,0,0,0,0,103.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1061.4,66,87,68.53714527,5.004780374,67,169402291.6,13.5,11.70790637,7.094085317,25.31421702,1,244.6
3082.4,6,64,0.28556448,0.28556448,0,0,0,0,0.6,1,0,0,0,0,0,42.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,370,66.4,68,67.37928571,0.774600807,67.2,6.95E-05,5.5,11.60852225,1.095450967,0.75037585,0.8,38.5
9808.4,6,64,0.858763253,0.858763253,0,0,0,0,0.5,1,0,0,0,0,0,130.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1058.1,66,85.1,68.26060625,4.554473566,68.9,169402291.6,13.5,11.68509101,6.453753749,22.34975834,1,244.6
10035.2,6,64,0.80997503,0.80997503,0,0,0,0,0.7,1,0,0,0,0,0,122.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,393.7,66.4,90.5,70.48154762,7.87789612,71.9,7.61E-05,5.5,11.870253,11.14102754,116.9111824,0.8,38.5
4551.6,6,64,0.370938057,0.370938057,0,0,0,0,0.8,1,0,0,0,0,0,55.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1090.8,66,113,70.48128516,11.35673356,67.6,169402291.6,13.5,11.87344238,16.0962614,130.4851529,1,244.6
7571.9,6,64,0.596085269,0.596085269,0,0,0,0,0.7,1,0,0,0,0,0,89.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,409.4,66,107.4,75.54865079,15.71149941,71.8,1.43E-05,5.5,12.28300804,22.21941555,283.4553786,0.9,38.5
9002.5,6,64,0.759473695,0.759473695,0,0,0,0,0.6,1,0,0,0,0,0,115.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1105,66,112,71.44672195,11.78996803,69,169402291.6,13.5,11.95465186,16.70971432,140.4588552,1,244.6
7196,6,64,0.636651078,0.636651078,0,0,0,0,0.4,1,0,0,0,0,0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,369.8,66.8,68,67.47650794,0.570615625,66.8,0.000135994,5.5,11.61685546,0.806972355,0.545613505,0.6,38.5
6730.4,6,64,0.533506146,0.533506146,0,0,0,0,0,1,0,0,0,0,0,79.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1031,66,68,66.53501712,0.877715327,66,169402291.6,13.5,11.53577776,1.243449847,0.775584958,1,244.6
9999.2,6,64,0.836727904,0.836727904,0,0,0,0,0.6,1,0,0,0,0,0,127.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,411.4,66,87.2,71.95388889,7.327938954,79.8,0.099305916,5.5,11.98668927,10.36327065,96.30473765,0.6,38.5
9639.8,6,64,0.842595241,0.842595241,0,0,0,0,1,1,0,0,0,0,0,128.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1273.1,66,113.5,81.8898294,12.75771253,86.9,169402291.7,13.5,12.79810027,18.08689277,164.2264119,1,244.6
8087.7,6,64,0.675706105,0.675706105,0,0,0,0,0.8,1,0,0,0,0,0,102.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,483.5,79.2,100.8,87.87011905,7.281377434,86.7,0.003903103,5.5,13.25569446,10.29742272,86.10074192,0.9,38.5
12886.8,6,64,1.051244475,1.051244475,0,0,0,0,0,1,0,0,0,0,0,161.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1230,66,117,79.84356805,15.96701212,66,169402291.7,13.5,12.63937704,22.60974601,255.7237923,1,244.6
5947.3,6,64,0.52649512,0.52649512,0,0,0,0,0,1,0,0,0,0,0,79.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,363,66,66,66,0,66,2.10E-05,5.5,11.48912529,0,0,0,38.5
21583.7,6,64,1.713873183,1.713873183,0,0,0,0,0.4,1,0,0,0,0,0,265.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1075.8,66,91.4,68.98627918,7.322239542,78.7,169402291.9,13.5,11.74726219,10.39568581,79.65542888,0.8,244.6
24755.8,6,64,2.048196315,2.048196315,0,0,0,0,0.5,1,0,0,0,0,0,318.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,423.8,67.9,90.2,77.51936508,9.236247408,77.9,0.099646807,5.5,12.44942264,13.06202635,98.70303565,0.9,38.5
24875.4,6,64,2.047970699,2.047970699,0,0,0,0,0.5,1,0,0,0,0,0,320.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1223.6,66,111,79.0944934,15.11969399,77.8,169402292.1,13.5,12.58210978,21.3955513,229.5205121,1,244.6
22762.6,6,64,1.788877072,1.788877072,0,0,0,0,0.5,1,0,0,0,0,0,280.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,444,67.7,100,80.03488095,12.92192763,80.7,5.78E-05,5.5,12.64946117,18.27436531,200.5653332,0.9,38.5
19400.8,6,64,1.496413727,1.496413727,0,0,0,0,0.5,1,0,0,0,0,0,235.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1251.2,66,111,80.68945243,16.5507534,81.2,169402292.2,13.5,12.70954922,23.41985402,274.5801627,1,244.6
15979.8,4.8,51.2,1.755890956,1.755890956,0,0,0,0,0.4,0.8,0,0,0,0,0,212.4,0,0,0,0,0,0,0,0.8,0,0,0.2,0,0,0.8,0.8,410.4,63.4,88,76.64305556,9.902228338,68.9,0.012812304,5.5,12.37518113,14.00386561,113.4177625,0.9,38.5
10884.2,3.6,38.4,1.736517728,1.736517728,0,0,0,0,0.3,0.6,0,0,0,0,0,145.3,0,0,0,0,0,0,0,0.6,0,0,0.4,0,0,0.6,0.6,1035,42,88,66.62742471,15.49691542,67.2,169402292.3,13.5,11.54421699,21.96821551,241.829052,1,244.6
22395.6,6,64,1.735126983,1.735126983,0,0,0,0,0.5,1,0,0,0,0,0,275.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,465,70.5,111,87.68892857,17.15953048,81,0.000178409,5.5,13.22964358,24.26724073,329.2120679,0.9,38.5
17063.4,6,64,1.421841319,1.421841319,0,0,0,0,0.5,1,0,0,0,0,0,227.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1234.4,66,111,79.81382802,15.42306444,75.8,169402292.4,13.5,12.63933208,21.82290828,238.7515874,1,244.6
20103.4,6,64,1.528715574,1.528715574,0,0,0,0,0.5,1,0,0,0,0,0,244.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,458.2,67.9,105.8,83.31892857,15.8921381,81.3,0.000142002,5.5,12.90622994,22.47487724,288.8343377,0.9,38.5
26464.8,6,64,2.046597761,2.046597761,0,0,0,0,0.5,1,0,0,0,0,0,329.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1257.4,66,111,81.0703243,16.90338498,80.5,169402292.5,13.5,12.7394455,23.91868456,286.5203396,1,244.6
22977.2,6,64,1.753960101,1.753960101,0,0,0,0,0.5,1,0,0,0,0,0,283.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,438.6,67.7,99.6,79.2759127,12.17247061,80.6,0.100245786,5.5,12.58975607,17.21447303,176.5107866,0.9,38.5
21359.6,6,64,1.753837845,1.753837845,0,0,0,0,0.5,1,0,0,0,0,0,284.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1227.8,66,111,79.37004261,15.15684869,75.5,169402292.7,13.5,12.60406599,21.44707882,230.5950903,1,244.6
26788.6,6,64,2.046006179,2.046006179,0,0,0,0,0.5,1,0,0,0,0,0,333.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,434.8,67.9,95.4,78.84924603,11.07707594,80.6,8.72E-05,5.5,12.55544537,15.66535103,147.765866,0.9,38.5
15840.8,6,64,1.214627852,1.214627852,0,0,0,0,0.5,1,0,0,0,0,0,198.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1241.8,66,111,80.14495172,16.02344648,79.1,169402292.8,13.5,12.6662171,22.67359957,257.2728458,1,244.6
17827.4,6,64,1.381147183,1.381147183,0,0,0,0,0.5,1,0,0,0,0,0,225.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,440.6,67.8,104.8,80.74535714,13.68021011,78,0.000111103,5.5,12.70545471,19.34673868,213.9355781,0.9,38.5
13066.2,6,64,1.068318015,1.068318015,0,0,0,0,0.5,1,0,0,0,0,0,175.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1195.2,66,110,77.21603333,12.63574635,74.6,169402292.9,13.5,12.43134054,17.87872909,160.1571352,1,244.6
27110.2,6,64,2.045411868,2.045411868,0,0,0,0,0.5,1,0,0,0,0,0,337.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,454.6,67.9,105,82.84222222,15.5145754,80.3,7.66E-05,5.5,12.86926078,21.94092295,274.9598369,0.9,38.5
23131.4,6,64,1.785800065,1.785800065,0,0,0,0,0.5,1,0,0,0,0,0,296.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1243.8,66,110.8,80.31810825,16.40444015,78.1,169402293,13.5,12.67959216,23.21378289,269.8013466,1,244.6
15871,6,64,1.200657215,1.200657215,0,0,0,0,0.5,1,0,0,0,0,0,198.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,432.4,68.2,92.6,79.30789683,10.4789247,79,7.42E-05,5.5,12.59177826,14.81943743,124.460342,0.9,38.5
27430.6,6,64,2.044855444,2.044855444,0,0,0,0,0.5,1,0,0,0,0,0,341.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1234,66,111,79.49989066,15.06774251,80.5,169402293.1,13.5,12.61499922,21.32219927,228.7378177,1,244.6
27522,6,64,2.044633824,2.044633824,0,0,0,0,0.5,1,0,0,0,0,0,343.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,432.8,67.7,94.8,78.26345238,10.7941323,80.4,0.100089598,5.5,12.50892744,15.26520829,142.4057816,0.9,38.5
21863,6,64,1.731944593,1.731944593,0,0,0,0,0.5,1,0,0,0,0,0,291.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1221.4,66,111,78.95041153,15.07366502,75.1,169402293.3,13.5,12.57061211,21.33082599,228.1479328,1,244.6
19570.4,6,64,1.471910789,1.471910789,0,0,0,0,0.5,1,0,0,0,0,0,248.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,428.4,67.8,95,77.92789683,10.2450154,78.1,0.0001127,5.5,12.48237211,14.48863973,124.3682507,0.9,38.5
15663.6,6,64,1.159335791,1.159335791,0,0,0,0,0.5,1,0,0,0,0,0,195.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1222.8,66,111,78.86354383,14.16645027,79.3,169402293.4,13.5,12.56417267,20.04533491,201.2873199,1,244.6
20394.4,6,64,1.458597496,1.458597496,0,0,0,0,0.5,1,0,0,0,0,0,247.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,465,70.5,111,87.5631746,17.2106885,81.2,1.42E-05,5.5,13.22026461,24.3395891,331.1331929,0.9,38.5
27129.8,6,64,2.043944076,2.043944076,0,0,0,0,0.5,1,0,0,0,0,0,348.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1236.4,66,111,79.86261446,15.65133192,77.9,169402293.5,13.5,12.64372634,22.14777428,245.6562828,1,244.6
27209.2,6,64,2.043731193,2.043731193,0,0,0,0,0.5,1,0,0,0,0,0,350.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,445,70.5,111,84.68079365,15.05683746,77.9,0.100395298,5.5,12.99574764,21.29358374,257.7533112,0.9,38.5
24878.6,6,64,1.783959708,1.783959708,0,0,0,0,0.5,1,0,0,0,0,0,306.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1224.2,66,111,78.84020767,14.69885248,80.8,169402293.5,13.5,12.56237468,20.80155002,218.0025576,1,244.6
25008,6,64,1.783755677,1.783755677,0,0,0,0,0.5,1,0,0,0,0,0,308.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,437.8,68.2,97.2,79.72793651,11.56248792,80.9,0.09992311,5.5,12.62466896,16.35182723,157.8747934,0.9,38.5
17816.6,6,64,1.377695186,1.377695186,0,0,0,0,0.5,1,0,0,0,0,0,238.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1225.2,66,111,79.22691954,15.19560979,74.6,169402293.8,13.5,12.5925282,21.50362558,231.8917121,1,244.6
19701,6,64,1.437416223,1.437416223,0,0,0,0,0.5,1,0,0,0,0,0,249.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,436.8,67.9,100,79.47194444,11.87905663,78.7,6.40E-05,5.5,12.60539619,16.79952299,164.4263259,0.9,38.5
14814,6,64,1.063956925,1.063956925,0,0,0,0,0.5,1,0,0,0,0,0,185.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1220,66,110.4,78.72614055,14.00340843,78.2,169402293.7,13.5,12.55311468,19.81512959,196.7291057,1,244.6
22985.8,6,64,1.749934164,1.749934164,0,0,0,0,0.5,1,0,0,0,0,0,305.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,421.8,68.2,88,77.88583333,8.885910132,75.6,0.100099897,5.5,12.47777438,12.56657462,87.8986756,0.9,38.5
21911.8,6,64,1.523324664,1.523324664,0,0,0,0,0.5,1,0,0,0,0,0,266.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1225.6,66,111,79.07880762,14.76852835,81.2,169402294,13.5,12.58115429,20.89727749,218.8425956,1,244.6
28882,6,64,2.042585682,2.042585682,0,0,0,0,0.5,1,0,0,0,0,0,359.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,455.4,67.9,105.6,82.94789683,15.63954876,80.5,8.36E-05,5.5,12.87745051,22.11766197,279.5689042,0.9,38.5
29041.2,6,64,2.042318927,2.042318927,0,0,0,0,0.5,1,0,0,0,0,0,361.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1248.4,66,111,80.46843003,16.61642495,80.4,169402294.1,13.5,12.69190029,23.5144964,277.042889,1,244.6
24688.6,6,64,1.782318273,1.782318273,0,0,0,0,0.5,1,0,0,0,0,0,316.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,434.2,67.8,99.6,78.99880952,11.65150437,78,0.099738812,5.5,12.56793168,16.4777155,158.8896684,0.9,38.5
16044.2,6,64,1.196103645,1.196103645,0,0,0,0,0.5,1,0,0,0,0,0,212.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1205.4,66,110,77.81789985,12.87989352,76.4,169402294.1,13.5,12.48008968,18.22117535,166.1289664,1,244.6
25045,6,64,1.728948111,1.728948111,0,0,0,0,0.5,1,0,0,0,0,0,308.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,448,70.4,110,84.73611111,15.33469082,80.2,0.10021832,5.5,13.00182351,21.68652773,265.2472403,0.9,38.5
20014.4,6,64,1.415528818,1.415528818,0,0,0,0,0.5,1,0,0,0,0,0,253.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1248.4,66,110,80.62616519,16.48471522,79,169402294.2,13.5,12.70403191,23.32556189,272.3491834,1,244.6
25242,6,64,1.728296465,1.728296465,0,0,0,0,0.5,1,0,0,0,0,0,311.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,433.4,67.8,94.8,78.50845238,10.8394924,80.4,0.099752402,5.5,12.52844238,15.32935716,142.0479364,0.9,38.5
27666.8,6,64,2.04149044,2.04149044,0,0,0,0,0.5,1,0,0,0,0,0,368.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1221.6,66,111,78.96184943,14.959146,75.1,169402294.5,13.5,12.57152559,21.16824677,224.6620903,1,244.6
22652.4,6,64,1.521496692,1.521496692,0,0,0,0,0.5,1,0,0,0,0,0,275.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,457.6,67.9,105.8,83.23436508,15.77405501,81.2,0.000104713,5.5,12.89971523,22.30788252,284.4009735,0.9,38.5
21784.6,6,64,1.454697121,1.454697121,0,0,0,0,0.5,1,0,0,0,0,0,264.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1264.2,66,111,81.53672078,17.23967207,81.1,169402294.6,13.5,12.7761489,24.39263408,297.7489249,1,244.6
27980.4,6,64,2.04107467,2.04107467,0,0,0,0,0.5,1,0,0,0,0,0,372.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,418.2,67.8,84.8,76.80924603,8.205540017,75.2,0.099992609,5.5,12.39256433,11.60438598,74.83711204,0.9,38.5
29993.4,6,64,2.040895844,2.040895844,0,0,0,0,0.5,1,0,0,0,0,0,373.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1217.2,66,110.8,78.55376445,14.39519833,80.4,169402294.8,13.5,12.53909612,20.37053174,208.0456355,1,244.6
13961,6,64,1.021278233,1.021278233,0,0,0,0,0.5,1,0,0,0,0,0,187.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,412.8,67.4,83.8,75.43710317,7.420444792,74.3,6.53E-05,5.5,12.28218272,10.49409366,61.43401397,0.9,38.5
9067.6,6,64,0.653989133,0.653989133,0,0,0,0,0.5,1,0,0,0,0,0,120.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1180.8,66,104.2,76.04179556,11.30268006,78.8,169402294.7,13.5,12.33640992,15.99834584,132.895999,1,244.6
15311.4,6,64,0.967939028,0.967939028,0,0,0,0,0.5,1,0,0,0,0,0,177.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,455,67.5,104,81.29940476,14.57560364,84,8.70E-05,5.5,12.74778563,20.61301635,257.4888853,0.9,38.5
22115,6,64,1.520475844,1.520475844,0,0,0,0,0.5,1,0,0,0,0,0,280.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1270,66,116,82.09442766,18.17287095,78.6,169402294.9,13.5,12.81964338,25.71554961,331.2174117,1,244.6
30351.2,6,64,2.040423628,2.040423628,0,0,0,0,0.5,1,0,0,0,0,0,378.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,449,70.5,111,85.07611111,15.62417287,80.2,0.100305891,5.5,13.02704787,22.09591718,275.48478,0.9,38.5
21288.2,6,64,1.453502807,1.453502807,0,0,0,0,0.5,1,0,0,0,0,0,269.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1247.2,66,111,80.54044074,16.59186927,78.6,169402294.9,13.5,12.69719813,23.47862043,275.9767167,1,244.6
28642.6,6,64,2.040097927,2.040097927,0,0,0,0,0.5,1,0,0,0,0,0,381.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,418.8,67.9,85,77.00714286,8.295437365,75.3,0.100010586,5.5,12.40822138,11.73152003,76.49541837,0.9,38.5
